n_samples,epsilon,run_idx,data_seed,dp_seed,pms_mse,pms_runtime_s,dp_mse,dp_runtime_s,timestamp
200,0.5,18,70005018,90005018,0.0359400260286302,0.026123082730919123,0.10588043940516645,0.014581374824047089,2026-04-30 20:33:25
200,1.0,0,70010000,90010000,0.03878423304448968,0.021352125331759453,0.06009608230242357,0.03193650022149086,2026-04-30 20:33:27
200,1.0,1,70010001,90010001,0.022596933782642187,0.015003792010247707,0.036762007784213846,0.02883341582491994,2026-04-30 20:33:27
200,1.0,2,70010002,90010002,0.03164674571725751,0.008498750161379576,0.04265655834636545,0.02459162473678589,2026-04-30 20:33:28
200,1.0,3,70010003,90010003,0.027561440785915534,0.012927583884447813,0.07205234016682623,0.01857958408072591,2026-04-30 20:33:28
200,1.0,4,70010004,90010004,0.02141904252584488,0.008587957825511694,0.0439196931162306,0.013842958956956863,2026-04-30 20:33:28
200,1.0,5,70010005,90010005,0.03203298709382913,0.00847666710615158,0.06216704591916412,0.014493000227957964,2026-04-30 20:33:28
200,1.0,8,70010008,90010008,0.04997064753443394,0.012861500028520823,0.08931155878192744,0.014538458082824945,2026-04-30 20:33:28
200,1.0,7,70010007,90010007,0.029440208198204202,0.011176874861121178,0.04447862729398753,0.022788584232330322,2026-04-30 20:33:28
200,1.0,10,70010010,90010010,0.038961000670859246,0.00975995883345604,0.0598619961127792,0.020801250357180834,2026-04-30 20:33:28
